filename,split,entropy_pseudo,entropy_gt,entropy_diff
mahe_70.tif,train,1.1685,1.3293,-0.1608
dowa_12.tif,train,0.5774,0.6379,-0.0605
duesseldorf_45.tif,train,0.8395,0.7369,0.1026
dhaka_32.tif,train,0.7511,0.7678,-0.0167
daressalaam_124.tif,train,0.7760,0.8143,-0.0383
zanzibar_107.tif,train,0.4396,0.7160,-0.2764
podlaskie_1.tif,train,0.1340,0.1161,0.0179
baybay_27.tif,train,0.9267,1.1674,-0.2407
kujawsko-pomorskie_10.tif,train,0.4691,0.4346,0.0345
dhaka_39.tif,train,1.2823,1.4473,-0.1650
daressalaam_29.tif,train,1.1099,1.2948,-0.1849
muenster_48.tif,train,1.7198,1.8264,-0.1066
lima_20.tif,train,0.2968,0.4691,-0.1723
mahe_1.tif,train,0.6444,0.4642,0.1802
dhaka_45.tif,train,1.1206,1.1228,-0.0022
ngaoundere_23.tif,train,1.2817,1.3105,-0.0288
daressalaam_55.tif,train,1.0440,1.4440,-0.4000
daressalaam_82.tif,train,1.1442,1.2416,-0.0973
kyoto_23.tif,train,1.4470,1.5906,-0.1436
lambayeque_36.tif,train,0.7127,0.6922,0.0204
rio_47.tif,train,1.1345,1.2036,-0.0691
chincha_43.tif,train,1.0903,0.9639,0.1263
kyoto_12.tif,train,1.0079,0.9398,0.0681
santiago_61.tif,train,1.4480,1.6261,-0.1781
koeln_34.tif,train,1.4085,1.5758,-0.1673
lohur_18.tif,train,0.3715,0.5148,-0.1433
shanghai_1.tif,train,0.3445,0.2501,0.0944
muenster_10.tif,train,1.8156,1.9388,-0.1232
kujawsko-pomorskie_17.tif,train,0.9082,1.1364,-0.2282
dortmund_70.tif,train,1.0772,1.1786,-0.1014
monrovia_26.tif,train,1.3251,1.3887,-0.0636
mazowieckie_13.tif,train,0.4915,0.6066,-0.1150
tyrolw_19.tif,train,1.1179,1.2628,-0.1449
tokyo_40.tif,train,1.3059,1.5940,-0.2881
rotterdam_18.tif,train,0.7199,0.7271,-0.0072
chiclayo_14.tif,train,0.8173,0.8601,-0.0428
kyoto_42.tif,train,1.2594,0.9376,0.3218
chicago_20.tif,train,1.3458,1.5127,-0.1669
daressalaam_59.tif,train,1.3778,1.4745,-0.0967
maputo_4.tif,train,1.2832,1.3950,-0.1118
tyrolw_29.tif,train,1.1333,1.3051,-0.1718
kyoto_69.tif,train,0.8970,0.8953,0.0018
lubuskie_22.tif,train,0.2718,0.2712,0.0006
piura_20.tif,train,0.8825,0.8716,0.0109
chisinau_55.tif,train,1.1506,1.1834,-0.0328
coxsbazar_61.tif,train,0.4982,0.4964,0.0018
zanzibar_112.tif,train,0.7312,0.9821,-0.2509
bielefeld_60.tif,train,1.7249,1.7541,-0.0292
rio_68.tif,train,0.6703,0.6133,0.0570
aachen_22.tif,train,0.9354,0.9211,0.0143
zanzibar_37.tif,train,0.8790,0.7904,0.0885
niamey_7.tif,train,1.1282,0.9408,0.1874
chincha_10.tif,train,0.9654,1.1111,-0.1457
daressalaam_43.tif,train,0.9626,1.3268,-0.3642
shanghai_59.tif,train,1.1010,1.3472,-0.2462
lima_7.tif,train,1.0473,1.1326,-0.0853
khartoum_15.tif,train,1.2895,1.1561,0.1335
tyrolw_6.tif,train,0.5467,0.4818,0.0649
tyrolw_5.tif,train,0.4444,0.2737,0.1707
christchurch_44.tif,train,1.1041,1.1334,-0.0293
melbourne_27.tif,train,1.4331,1.5156,-0.0825
muenster_56.tif,train,1.3450,1.4203,-0.0753
kitsap_40.tif,train,0.3750,0.5435,-0.1685
kyoto_39.tif,train,0.9685,1.0189,-0.0504
baybay_16.tif,train,1.2167,1.2753,-0.0586
monrovia_75.tif,train,1.3493,1.3474,0.0019
lambayeque_38.tif,train,0.5518,0.5713,-0.0195
daressalaam_47.tif,train,1.1310,1.3716,-0.2406
accra_49.tif,train,0.2462,0.6744,-0.4282
soriano_4.tif,train,1.1522,1.1484,0.0038
chiclayo_9.tif,train,0.6487,0.7041,-0.0553
christchurch_6.tif,train,0.8384,0.7357,0.1027
zachodniopomorskie_1.tif,train,0.2589,0.4338,-0.1749
dortmund_47.tif,train,1.5293,1.5467,-0.0174
paris_53.tif,train,1.3239,1.4508,-0.1269
tonga_68.tif,train,1.5470,1.4571,0.0900
rio_70.tif,train,1.0713,0.9270,0.1443
ulaanbaatar_35.tif,train,1.0059,1.3854,-0.3795
duesseldorf_43.tif,train,1.4268,1.6313,-0.2045
tonga_52.tif,train,0.9338,0.8969,0.0368
ngaoundere_10.tif,train,1.2658,1.4050,-0.1391
paris_3.tif,train,1.4061,1.3987,0.0075
lubuskie_12.tif,train,0.3385,0.5256,-0.1871
dhaka_62.tif,train,0.9726,0.8964,0.0762
baybay_54.tif,train,1.0316,1.1642,-0.1326
vienna_11.tif,train,1.3708,1.2911,0.0798
chisinau_34.tif,train,1.1416,1.2059,-0.0642
rio_21.tif,train,1.5075,1.5993,-0.0918
lambayeque_32.tif,train,0.6331,0.6024,0.0308
lohur_37.tif,train,0.6687,0.6793,-0.0106
ulaanbaatar_21.tif,train,0.6040,0.3701,0.2339
paris_66.tif,train,1.2155,1.3827,-0.1672
kujawsko-pomorskie_16.tif,train,0.6612,0.6492,0.0120
tonga_7.tif,train,1.3515,1.2905,0.0610
zanzibar_74.tif,train,0.6327,0.7859,-0.1532
dowa_19.tif,train,0.7554,0.9584,-0.2030
niamey_13.tif,train,1.3452,1.4713,-0.1261
viru_47.tif,train,0.9870,0.8913,0.0958
melbourne_40.tif,train,1.4039,1.5096,-0.1057
svaneti_5.tif,train,0.9346,1.1781,-0.2435
svaneti_4.tif,train,0.6095,0.8821,-0.2726
dolnoslaskie_13.tif,train,0.7535,0.7697,-0.0163
dortmund_29.tif,train,0.9744,1.0365,-0.0621
aachen_1.tif,train,0.2744,0.3605,-0.0861
malopolskie_29.tif,train,0.4314,0.3535,0.0778
kitsap_17.tif,train,0.2224,0.1140,0.1083
dortmund_20.tif,train,0.7430,0.7722,-0.0292
mazowieckie_6.tif,train,0.6170,0.7229,-0.1060
muenster_16.tif,train,0.3935,0.3892,0.0043
zanzibar_86.tif,train,0.3487,0.9007,-0.5520
rio_6.tif,train,0.8848,0.7337,0.1511
paris_9.tif,train,1.5018,1.5559,-0.0541
ulaanbaatar_13.tif,train,0.9133,0.5963,0.3170
paris_33.tif,train,0.2624,0.7868,-0.5244
koeln_18.tif,train,1.3330,1.3811,-0.0481
vegas_3.tif,train,1.1376,1.2721,-0.1345
wielkopolskie_37.tif,train,0.6362,0.6427,-0.0065
warminsko-mazurskie_7.tif,train,0.4497,0.5612,-0.1115
dolnoslaskie_39.tif,train,0.2425,0.1203,0.1222
piura_23.tif,train,0.5613,0.6139,-0.0526
vegas_38.tif,train,1.3496,1.4794,-0.1297
duesseldorf_12.tif,train,1.4432,1.5199,-0.0767
kitsap_25.tif,train,1.4072,1.6391,-0.2319
svaneti_36.tif,train,1.2961,1.3830,-0.0869
dortmund_45.tif,train,1.1366,1.1457,-0.0092
lohur_25.tif,train,0.2632,0.3318,-0.0687
dortmund_19.tif,train,1.0551,1.0503,0.0047
pomorskie_14.tif,train,0.5715,0.6407,-0.0693
chicago_30.tif,train,1.4288,1.6498,-0.2210
tokyo_35.tif,train,1.3898,1.5688,-0.1789
shanghai_38.tif,train,0.9200,0.8382,0.0818
muenster_36.tif,train,1.2719,1.3622,-0.0903
vienna_42.tif,train,1.4196,1.4666,-0.0470
paris_31.tif,train,0.5754,0.8919,-0.3165
austin_9.tif,train,1.2350,1.2950,-0.0599
koeln_44.tif,train,1.5456,1.6454,-0.0998
kagera_21.tif,train,1.0691,1.0390,0.0301
christchurch_51.tif,train,1.6358,1.7449,-0.1091
paris_5.tif,train,1.3585,1.3587,-0.0002
rio_23.tif,train,0.6066,0.7911,-0.1845
rio_39.tif,train,1.5037,1.5697,-0.0660
pomorskie_10.tif,train,0.8726,0.7207,0.1520
pisco_41.tif,train,1.0303,1.0800,-0.0496
mahe_63.tif,train,1.3400,1.3075,0.0325
lubuskie_6.tif,train,0.7426,0.6194,0.1232
aachen_13.tif,train,1.0344,1.1284,-0.0940
shanghai_37.tif,train,1.2153,1.4467,-0.2314
podkarpackie_15.tif,train,0.4331,0.3253,0.1078
swietokrzyskie_20.tif,train,0.2700,0.1974,0.0726
daressalaam_71.tif,train,1.4214,1.5681,-0.1467
vegas_28.tif,train,1.1840,1.1503,0.0336
vienna_21.tif,train,1.1405,1.1302,0.0104
khartoum_17.tif,train,1.1359,1.2166,-0.0807
shanghai_53.tif,train,1.1757,1.7072,-0.5315
lohur_38.tif,train,0.4069,0.5444,-0.1375
monrovia_59.tif,train,1.4251,1.4537,-0.0286
koeln_67.tif,train,1.3288,1.4700,-0.1411
tyrolw_31.tif,train,0.6801,0.6208,0.0593
santiago_60.tif,train,1.5066,1.6706,-0.1640
pomorskie_4.tif,train,0.8395,0.6385,0.2009
ica_11.tif,train,1.1134,1.1918,-0.0784
koeln_55.tif,train,0.5891,0.5239,0.0652
monrovia_3.tif,train,1.4967,1.5520,-0.0553
bielefeld_64.tif,train,0.8226,0.8170,0.0056
accra_18.tif,train,0.2680,0.3667,-0.0987
tokyo_62.tif,train,1.4206,1.6674,-0.2468
melbourne_44.tif,train,1.2675,1.3427,-0.0752
chisinau_60.tif,train,1.1028,1.1945,-0.0917
vienna_46.tif,train,1.0378,1.1275,-0.0897
tokyo_56.tif,train,1.4392,1.5766,-0.1374
abancay_30.tif,train,1.2927,1.3939,-0.1012
duesseldorf_3.tif,train,0.4145,0.4386,-0.0241
vegas_26.tif,train,1.4112,1.5102,-0.0990
pisco_15.tif,train,0.3037,0.3193,-0.0157
khartoum_62.tif,train,1.0804,0.7811,0.2993
lohur_33.tif,train,1.3486,1.4950,-0.1464
ngaoundere_33.tif,train,1.1657,1.2039,-0.0382
ica_3.tif,train,1.2296,1.2933,-0.0638
zanzibar_102.tif,train,1.3940,1.5581,-0.1641
santiago_19.tif,train,1.0694,1.3487,-0.2793
austin_8.tif,train,1.3853,1.3781,0.0072
vegas_17.tif,train,0.8817,0.8976,-0.0159
duesseldorf_19.tif,train,0.3355,0.3377,-0.0022
khartoum_60.tif,train,0.9291,1.1306,-0.2015
christchurch_4.tif,train,0.8680,0.8340,0.0340
paris_19.tif,train,1.2127,1.4226,-0.2099
abancay_20.tif,train,1.2154,1.2012,0.0142
wielkopolskie_24.tif,train,0.4568,0.3961,0.0608
daressalaam_100.tif,train,0.8948,1.0924,-0.1976
sechura_27.tif,train,0.9523,1.1578,-0.2055
shanghai_58.tif,train,0.8094,0.6527,0.1567
dortmund_32.tif,train,1.2457,1.4069,-0.1612
ica_25.tif,train,0.7802,1.0308,-0.2506
kyoto_57.tif,train,1.3827,1.4077,-0.0250
shanghai_49.tif,train,1.5442,1.6945,-0.1503
christchurch_63.tif,train,1.4643,1.4276,0.0367
coxsbazar_69.tif,train,0.6202,0.5264,0.0938
lambayeque_24.tif,train,0.9355,0.7296,0.2059
western_18.tif,train,0.8901,1.0892,-0.1992
khartoum_1.tif,train,1.1916,1.1528,0.0389
bielefeld_63.tif,train,1.3712,1.2386,0.1326
piura_35.tif,train,0.6911,0.6794,0.0117
santiago_64.tif,train,1.3158,1.3216,-0.0057
zanzibar_2.tif,train,0.8804,0.8832,-0.0028
dhaka_14.tif,train,1.0753,1.0895,-0.0143
daressalaam_57.tif,train,1.2440,1.4925,-0.2484
soriano_7.tif,train,1.5899,1.5519,0.0380
rio_19.tif,train,1.0804,1.3521,-0.2717
tonga_38.tif,train,1.0129,0.9509,0.0620
sechura_46.tif,train,1.0689,1.0026,0.0664
kitsap_32.tif,train,0.4743,0.5574,-0.0831
santiago_48.tif,train,1.2640,1.3094,-0.0454
duesseldorf_32.tif,train,1.1868,1.3058,-0.1190
rio_22.tif,train,0.8566,1.0412,-0.1846
chisinau_62.tif,train,1.1773,1.2165,-0.0392
abancay_23.tif,train,1.1244,1.0692,0.0553
kitsap_34.tif,train,0.3061,0.1010,0.2052
chisinau_57.tif,train,1.1806,1.1981,-0.0175
shanghai_3.tif,train,0.9586,0.7318,0.2268
sechura_39.tif,train,0.9491,1.0304,-0.0813
chisinau_1.tif,train,1.0711,1.1175,-0.0464
ulaanbaatar_29.tif,train,0.3726,0.3281,0.0445
chincha_3.tif,train,0.9370,1.0601,-0.1231
rio_64.tif,train,1.3624,1.7045,-0.3421
muenster_30.tif,train,1.2687,1.2444,0.0244
ulaanbaatar_26.tif,train,1.0057,1.2828,-0.2770
mazowieckie_17.tif,train,0.4846,0.3867,0.0980
santiago_43.tif,train,0.9252,1.0154,-0.0901
ica_36.tif,train,1.0506,1.1311,-0.0805
bielefeld_48.tif,train,1.2258,1.4109,-0.1851
paris_41.tif,train,0.8507,0.6147,0.2360
vegas_13.tif,train,1.0444,1.0019,0.0425
pisco_24.tif,train,0.6913,0.6150,0.0764
coxsbazar_32.tif,train,0.8750,0.9001,-0.0251
ica_47.tif,train,0.2602,0.5231,-0.2630
tonga_53.tif,train,0.8841,0.8215,0.0626
sechura_29.tif,train,0.7449,0.7728,-0.0280
kagera_22.tif,train,1.2095,1.1686,0.0409
dortmund_41.tif,train,1.3701,1.5606,-0.1904
accra_33.tif,train,0.7106,0.5308,0.1798
chicago_4.tif,train,0.5391,0.9084,-0.3692
koeln_40.tif,train,1.2834,1.4869,-0.2035
chincha_11.tif,train,1.0469,1.1367,-0.0898
malopolskie_6.tif,train,0.2626,0.4178,-0.1553
melbourne_48.tif,val,1.2696,1.3210,-0.0514
tokyo_53.tif,val,1.5269,1.7178,-0.1909
slaskie_35.tif,val,1.0475,1.0007,0.0467
accra_12.tif,val,1.1247,0.8288,0.2959
malopolskie_2.tif,val,0.0842,0.1040,-0.0198
chincha_14.tif,val,0.6966,0.9007,-0.2041
pisco_6.tif,val,0.3893,0.4229,-0.0337
ulaanbaatar_9.tif,val,0.8996,1.3181,-0.4185
zanzibar_124.tif,val,0.5709,1.1123,-0.5414
tonga_17.tif,val,0.9178,0.9056,0.0122
mazowieckie_19.tif,val,0.4170,0.4433,-0.0263
koeln_36.tif,val,1.2693,1.4038,-0.1345
piura_5.tif,val,0.7923,0.9081,-0.1158
malopolskie_38.tif,val,0.6589,0.5543,0.1046
kujawsko-pomorskie_15.tif,val,1.1666,1.3236,-0.1570
rio_38.tif,val,1.0842,1.2643,-0.1801
chincha_6.tif,val,0.7539,1.0318,-0.2779
daressalaam_93.tif,val,1.3342,1.4667,-0.1324
ngaoundere_22.tif,val,1.0449,0.9933,0.0516
chicago_49.tif,val,1.0142,0.9638,0.0504
santiago_15.tif,val,1.3457,1.3824,-0.0367
duesseldorf_39.tif,val,0.7792,0.6714,0.1078
aachen_18.tif,val,1.4033,1.4661,-0.0628
accra_42.tif,val,1.5418,1.7247,-0.1830
zachodniopomorskie_3.tif,val,0.2990,0.4043,-0.1053
slaskie_21.tif,val,0.4284,0.6176,-0.1892
viru_45.tif,val,0.8024,0.9402,-0.1378
ngaoundere_14.tif,val,0.7816,0.7364,0.0452
bielefeld_22.tif,val,1.1643,1.1939,-0.0296
accra_62.tif,val,1.2002,1.2898,-0.0895
svaneti_22.tif,val,1.1077,1.0768,0.0309
daressalaam_63.tif,val,1.4046,1.6368,-0.2322
lima_32.tif,val,0.6995,0.7066,-0.0071
lohur_21.tif,val,1.3002,1.4571,-0.1569
daressalaam_97.tif,val,1.2827,1.4205,-0.1378
tyrolw_2.tif,val,1.2996,1.2964,0.0032
ngaoundere_12.tif,val,1.3747,1.4026,-0.0279
pisco_42.tif,val,0.6347,0.7034,-0.0687
coxsbazar_12.tif,val,0.6878,0.5531,0.1347
duesseldorf_68.tif,val,0.8962,0.7697,0.1265
pointenoire_5.tif,val,1.2668,1.4191,-0.1523
coxsbazar_33.tif,val,0.3024,0.5196,-0.2172
monrovia_56.tif,val,1.3816,1.4388,-0.0572
dhaka_57.tif,val,1.1567,1.1097,0.0469
dhaka_33.tif,val,1.1354,1.0963,0.0391
chincha_31.tif,val,0.4773,0.5769,-0.0997
maputo_1.tif,val,1.2735,1.3745,-0.1010
rio_4.tif,val,1.7063,1.8266,-0.1203
bielefeld_61.tif,val,1.1841,1.2793,-0.0952
chiangmai_2.tif,val,0.8817,0.7190,0.1627
daressalaam_98.tif,val,1.3267,1.4496,-0.1229
chiclayo_17.tif,val,0.6173,0.6782,-0.0609
tokyo_23.tif,val,1.2622,1.3162,-0.0540
bielefeld_52.tif,val,1.3421,1.4689,-0.1268
paris_29.tif,val,1.2435,1.3554,-0.1119
dortmund_15.tif,val,0.8398,0.8762,-0.0364
maputo_13.tif,val,1.3194,1.3743,-0.0549
shanghai_5.tif,val,0.6854,0.0029,0.6825
paris_43.tif,val,1.3525,1.4570,-0.1045
aachen_29.tif,val,0.3256,0.6221,-0.2965
zanzibar_36.tif,val,0.8549,0.7995,0.0553
niamey_11.tif,val,1.3703,1.4806,-0.1102
shanghai_19.tif,val,0.9615,0.8036,0.1579
monrovia_8.tif,val,1.1151,1.0897,0.0254
dortmund_25.tif,val,0.8439,0.7598,0.0841
piura_41.tif,val,0.6039,0.7417,-0.1378
malopolskie_14.tif,val,0.2764,0.0460,0.2304
slaskie_31.tif,val,0.6254,0.7848,-0.1593
viru_22.tif,val,0.9835,1.0311,-0.0476
chincha_4.tif,val,0.8695,0.9937,-0.1242
dhaka_66.tif,val,0.8332,0.9791,-0.1459
kagera_34.tif,val,1.1457,1.1598,-0.0142
daressalaam_46.tif,val,0.9452,1.2987,-0.3535
tokyo_3.tif,val,1.3092,1.5366,-0.2274
tyrolw_1.tif,val,0.4070,0.3530,0.0541
tokyo_34.tif,val,1.3890,1.4001,-0.0111
ica_22.tif,val,0.6436,0.6313,0.0124
zanzibar_116.tif,val,1.1713,1.2589,-0.0876
ulaanbaatar_19.tif,val,1.0786,1.5227,-0.4441
lohur_22.tif,val,1.5583,1.6557,-0.0974
coxsbazar_43.tif,val,0.7292,0.7606,-0.0314
mahe_62.tif,val,1.3376,1.4147,-0.0770
baybay_18.tif,val,0.4791,0.8054,-0.3263
bielefeld_40.tif,val,1.0898,1.2351,-0.1453
mazowieckie_25.tif,val,0.3974,0.6211,-0.2236
muenster_31.tif,val,0.3914,0.4312,-0.0398
zanzibar_123.tif,val,0.2546,0.2136,0.0410
aachen_32.tif,val,1.2247,1.2720,-0.0473
baybay_14.tif,val,0.7615,0.7747,-0.0133
rosario_1.tif,val,1.4140,1.4589,-0.0449
tonga_42.tif,val,1.4739,1.5454,-0.0715
kyoto_48.tif,val,1.1622,1.3501,-0.1879
dortmund_16.tif,val,0.8820,1.0631,-0.1811
ngaoundere_43.tif,val,0.9570,0.6268,0.3302
viru_3.tif,val,0.6875,0.8456,-0.1581
chicago_50.tif,val,0.6849,0.6725,0.0124
khartoum_48.tif,val,1.2954,0.9488,0.3466
vienna_26.tif,val,1.1108,1.1139,-0.0032
daressalaam_28.tif,val,1.3131,1.4481,-0.1350
dortmund_56.tif,val,1.4001,1.5204,-0.1203
podlaskie_8.tif,val,0.3300,0.1619,0.1681
paris_48.tif,val,0.8069,0.8695,-0.0625
zanzibar_52.tif,val,0.8012,0.9174,-0.1162
daressalaam_89.tif,val,0.9272,0.9599,-0.0327
wielkopolskie_20.tif,val,0.6990,0.6681,0.0309
mahe_13.tif,val,1.1486,1.2432,-0.0947
mazowieckie_30.tif,val,0.6665,0.6576,0.0089
melbourne_50.tif,val,0.9199,0.9211,-0.0012
paris_1.tif,val,1.0165,1.0374,-0.0209
zanzibar_140.tif,val,0.9721,1.0095,-0.0374
baybay_44.tif,val,0.0424,0.0664,-0.0241
muenster_26.tif,val,1.8602,1.9566,-0.0964
accra_23.tif,val,1.5412,1.6548,-0.1136
monrovia_23.tif,val,1.3030,1.3592,-0.0562
zanzibar_21.tif,val,0.8525,0.8628,-0.0103
daressalaam_52.tif,val,0.7803,1.2808,-0.5005
mazowieckie_7.tif,val,0.5035,0.4495,0.0541
tokyo_54.tif,val,1.2389,1.3171,-0.0781
chicago_17.tif,val,0.4863,0.4245,0.0618
kinshasa_3.tif,val,1.0581,1.2054,-0.1474
daressalaam_127.tif,val,1.2204,1.4061,-0.1857
svaneti_7.tif,val,0.9747,1.1346,-0.1600
paris_65.tif,val,1.4238,1.4807,-0.0569
austin_49.tif,val,1.2919,1.3706,-0.0787
monrovia_24.tif,val,0.6253,0.6718,-0.0466
austin_50.tif,val,1.1686,1.2053,-0.0367
christchurch_2.tif,val,1.0083,1.0525,-0.0443
svaneti_43.tif,val,0.3495,0.4292,-0.0797
baybay_41.tif,val,0.7853,0.8289,-0.0437
lohur_3.tif,val,0.1909,0.2018,-0.0108
austin_12.tif,val,0.9033,0.7314,0.1719
warminsko-mazurskie_9.tif,val,0.0826,0.2118,-0.1293
mahe_41.tif,val,0.9221,0.9400,-0.0179
svaneti_46.tif,val,0.4994,0.5309,-0.0315
tyrolw_18.tif,val,0.5191,0.4337,0.0854
wielkopolskie_32.tif,val,1.0761,1.0450,0.0311
lambayeque_45.tif,val,1.0922,1.2031,-0.1109
melbourne_53.tif,val,1.1779,1.1462,0.0317
zanzibar_97.tif,val,0.5172,0.3449,0.1724
austin_17.tif,val,1.1920,1.3239,-0.1319
dortmund_55.tif,val,1.5765,1.6736,-0.0971
western_23.tif,val,0.9694,0.8932,0.0762
vegas_39.tif,val,0.3863,0.4235,-0.0372
malopolskie_10.tif,val,1.0467,0.9529,0.0938
rio_20.tif,val,0.9809,1.0157,-0.0348
melbourne_37.tif,val,1.2946,1.3792,-0.0847
austin_19.tif,val,0.5494,0.5550,-0.0056
coxsbazar_56.tif,val,1.3030,1.3995,-0.0965
dolnoslaskie_7.tif,val,0.5029,0.3568,0.1462
christchurch_30.tif,val,1.5774,1.6923,-0.1148
chincha_30.tif,val,1.0133,1.3247,-0.3114
lima_24.tif,val,0.2935,0.3211,-0.0276
pointenoire_8.tif,val,1.2670,1.4320,-0.1650
paris_24.tif,val,1.1054,1.2096,-0.1042
zanzibar_16.tif,val,0.4848,0.6735,-0.1887
santiago_50.tif,val,0.7940,0.7461,0.0478
pomorskie_9.tif,val,0.5326,0.5097,0.0228
piura_21.tif,val,1.1332,1.1897,-0.0565
viru_46.tif,val,1.0145,1.0798,-0.0652
dhaka_7.tif,val,1.1260,1.1019,0.0240
kyoto_38.tif,val,0.7821,0.8135,-0.0314
santiago_57.tif,val,1.0328,1.2509,-0.2181
santiago_51.tif,val,1.3935,1.5485,-0.1550
ulaanbaatar_34.tif,val,1.0144,1.2610,-0.2467
dhaka_1.tif,val,1.2629,1.3686,-0.1057
khartoum_33.tif,val,1.0911,1.0866,0.0045
aachen_14.tif,val,1.3839,1.3677,0.0162
kagera_69.tif,val,1.3790,1.4091,-0.0302
chisinau_18.tif,val,1.1330,1.2499,-0.1169
vienna_51.tif,val,1.2447,1.3084,-0.0637
tonga_34.tif,val,1.4361,1.3404,0.0956
khartoum_68.tif,val,1.1835,1.1305,0.0530
swietokrzyskie_15.tif,val,0.5040,0.4945,0.0096
coxsbazar_44.tif,val,0.8098,1.0222,-0.2124
lima_10.tif,val,0.9239,1.0440,-0.1201
vienna_33.tif,val,1.0808,0.8703,0.2106
kitsap_19.tif,val,0.7545,0.6962,0.0584
chisinau_24.tif,val,1.0657,1.1405,-0.0748
daressalaam_19.tif,val,1.2711,1.2432,0.0279
svaneti_37.tif,val,0.6081,0.7658,-0.1576
rosario_6.tif,val,1.3396,1.5423,-0.2028
tyrolw_41.tif,val,0.4149,0.3034,0.1116
bielefeld_24.tif,val,1.7523,1.7739,-0.0216
aachen_52.tif,val,1.1628,1.3488,-0.1860
slaskie_39.tif,val,0.7646,0.8429,-0.0782
mahe_8.tif,val,0.9403,0.9185,0.0218
ngaoundere_64.tif,val,1.1906,1.0012,0.1894
accra_6.tif,val,1.3015,1.4186,-0.1171
bielefeld_35.tif,val,1.3726,1.5190,-0.1464
malopolskie_36.tif,val,0.6143,0.5033,0.1110
svaneti_55.tif,val,0.6985,0.7640,-0.0654
vegas_32.tif,val,0.2189,0.2677,-0.0488
shanghai_20.tif,val,0.8240,0.9382,-0.1142
kujawsko-pomorskie_19.tif,val,0.5308,0.3569,0.1739
baybay_22.tif,val,0.6436,0.9438,-0.3002
tyrolw_3.tif,val,0.5160,0.4949,0.0211
swietokrzyskie_7.tif,val,0.3263,0.3434,-0.0171
zanzibar_32.tif,val,0.8083,0.8265,-0.0182
kyoto_61.tif,val,1.3954,1.5096,-0.1143
vienna_38.tif,val,0.8222,0.9209,-0.0987
christchurch_11.tif,val,1.1464,1.0825,0.0639
zanzibar_115.tif,val,0.9427,0.9582,-0.0155
chiclayo_35.tif,val,0.1027,0.4255,-0.3228
kyoto_20.tif,val,1.1714,1.3235,-0.1521
mahe_59.tif,val,0.4791,0.5626,-0.0835
vienna_14.tif,val,1.1732,1.2744,-0.1012
christchurch_35.tif,val,1.5973,1.7546,-0.1573
daressalaam_58.tif,val,1.2807,1.6017,-0.3210
bielefeld_66.tif,val,0.6604,0.5616,0.0987
svaneti_69.tif,val,0.1759,0.3341,-0.1582
sechura_42.tif,val,0.6481,0.7136,-0.0655
duesseldorf_54.tif,val,1.5101,1.6906,-0.1805
pomorskie_39.tif,val,0.3792,0.1743,0.2049
khartoum_9.tif,val,1.2493,1.2552,-0.0059
austin_24.tif,val,1.0770,1.1568,-0.0798
bielefeld_38.tif,val,1.2002,1.2849,-0.0847
ngaoundere_47.tif,val,1.1648,1.1915,-0.0267
niamey_10.tif,val,1.2403,1.3324,-0.0922
paris_6.tif,test,1.2062,1.2259,-0.0197
accra_68.tif,test,1.2830,1.4190,-0.1360
pomorskie_40.tif,test,0.9028,0.8713,0.0315
swietokrzyskie_11.tif,test,0.2761,0.3620,-0.0858
lambayeque_12.tif,test,1.2082,1.3692,-0.1610
kitsap_3.tif,test,0.7655,0.7997,-0.0342
koeln_28.tif,test,1.7376,1.7793,-0.0417
ica_37.tif,test,1.0780,1.1527,-0.0746
koeln_43.tif,test,0.6480,0.8648,-0.2167
paris_13.tif,test,1.5112,1.4877,0.0235
bielefeld_33.tif,test,1.6339,1.7823,-0.1484
bielefeld_27.tif,test,1.0378,1.1389,-0.1011
christchurch_32.tif,test,1.6121,1.6416,-0.0295
kitsap_20.tif,test,0.8508,0.8774,-0.0266
shanghai_2.tif,test,0.7804,0.7561,0.0243
vienna_2.tif,test,1.1179,1.0269,0.0909
santiago_54.tif,test,0.4946,0.5040,-0.0094
daressalaam_40.tif,test,1.3850,1.5293,-0.1443
lambayeque_31.tif,test,0.7744,0.7593,0.0151
melbourne_29.tif,test,0.8897,0.9131,-0.0234
melbourne_13.tif,test,1.2754,1.2382,0.0372
tokyo_38.tif,test,1.3549,1.5990,-0.2442
tyrolw_7.tif,test,0.8594,0.7747,0.0847
zanzibar_28.tif,test,0.7687,0.7162,0.0525
chicago_8.tif,test,1.3772,1.5736,-0.1965
viru_39.tif,test,0.5220,0.5938,-0.0718
coxsbazar_46.tif,test,0.8221,0.8004,0.0216
lima_22.tif,test,0.3760,0.4059,-0.0299
paris_46.tif,test,1.2204,1.3972,-0.1768
dhaka_48.tif,test,0.5139,0.3762,0.1377
daressalaam_24.tif,test,1.2048,1.4362,-0.2314
lohur_9.tif,test,1.4816,1.4290,0.0526
vienna_58.tif,test,1.3639,1.3267,0.0373
viru_6.tif,test,1.2006,1.1671,0.0335
svaneti_63.tif,test,0.6464,0.5855,0.0609
abancay_45.tif,test,1.2213,1.1694,0.0519
tonga_4.tif,test,1.4251,1.5189,-0.0938
austin_48.tif,test,1.0863,1.0960,-0.0097
daressalaam_104.tif,test,1.2500,1.2731,-0.0232
austin_20.tif,test,0.8292,0.8498,-0.0206
zanzibar_120.tif,test,0.4871,1.1772,-0.6901
podkarpackie_13.tif,test,0.4812,0.5206,-0.0394
