filename,split,total_diff_pixels,Bareland_fn,Bareland_fp,Rangeland_fn,Rangeland_fp,Developed_fn,Developed_fp,Road_fn,Road_fp,Tree_fn,Tree_fp,Water_fn,Water_fp,Agriculture_fn,Agriculture_fp,Building_fn,Building_fp
abancay_23.tif,train,217294,0,0,67744,17842,44901,128604,23995,16031,18007,21577,0,0,0,0,62647,33240
kitsap_34.tif,train,87147,0,0,1531,82974,561,796,0,763,84037,1842,347,772,0,0,671,0
chisinau_57.tif,train,250703,0,0,88244,2187,90856,106385,12041,51474,23305,55432,0,161,0,0,36257,35064
shanghai_3.tif,train,454224,0,0,15392,114587,152213,45323,48375,54177,67379,14524,0,0,0,170515,170865,55098
sechura_39.tif,train,200235,882,0,1324,525,36045,163040,73906,11574,9698,1885,0,0,0,0,78380,23211
chisinau_1.tif,train,250476,0,0,55427,273,111526,113035,15190,57941,36262,22645,0,0,0,0,32071,56582
ulaanbaatar_29.tif,train,264014,176890,5996,74117,23589,0,158330,13007,157,0,58,0,75825,0,0,0,59
chincha_3.tif,train,328760,0,0,26677,65239,37475,215097,15567,24896,63950,8620,6965,3574,49180,6,128946,11328
rio_64.tif,train,479979,0,0,180494,51545,65205,288113,90411,12519,53891,39644,15340,0,0,359,74638,87799
muenster_30.tif,train,395432,0,0,141464,72737,156586,33204,9987,18603,29635,88430,218,8387,43766,92192,13776,81879
ulaanbaatar_26.tif,train,339552,40,0,186337,11355,56380,252949,22032,47755,0,7861,18005,6515,0,283,56758,12834
mazowieckie_17.tif,train,420118,0,0,19820,352852,0,37356,0,8355,124420,6347,0,0,275173,15151,705,57
santiago_43.tif,train,451429,188033,0,77892,149776,69444,141819,33629,104039,33840,30523,48591,18261,0,4132,0,2879
ica_36.tif,train,309691,0,0,10187,227,181638,118018,51288,20858,2315,658,0,0,0,0,64263,169930
bielefeld_48.tif,train,281001,0,0,54301,37637,90513,136815,72565,28431,37332,20513,28,127,0,0,26262,57478
paris_41.tif,train,658779,0,0,113958,18839,443248,103441,9922,30453,13017,15948,0,0,0,470870,78634,19228
vegas_13.tif,train,579461,0,0,40035,3341,448756,101109,25301,6807,45466,8099,4358,0,0,51169,15545,408936
pisco_24.tif,train,512419,0,1736,60762,144803,17846,167713,14268,3374,65323,11601,9926,163166,344294,18757,0,1269
coxsbazar_32.tif,train,267644,0,616,176349,49942,30509,35076,5067,2789,40204,173686,0,545,5486,35,10029,4955
ica_47.tif,train,796257,701677,0,38088,15546,8829,766631,9493,4948,15288,7859,0,0,2263,408,20619,865
tonga_53.tif,train,239248,36085,0,93978,75773,40875,114092,7542,11960,41464,8175,1383,17224,0,453,17921,11571
sechura_29.tif,train,418011,0,219325,20023,5263,141069,167589,24903,5618,18960,5318,0,2124,177743,0,35313,12774
kagera_22.tif,train,548477,0,0,70199,372977,23123,92576,16948,5053,221142,64900,0,1706,211563,817,5502,10448
dortmund_41.tif,train,269303,0,0,127046,38320,65194,63732,14984,28151,37951,89528,3094,0,4751,0,16283,49572
accra_33.tif,train,371162,0,0,192598,107326,30205,53942,52646,3835,95118,11846,0,0,0,193693,595,520
chicago_4.tif,train,462916,278171,0,43925,4204,26983,417901,96037,32626,3077,1615,0,0,0,5869,14723,701
koeln_40.tif,train,382285,0,0,60099,6770,61224,258933,120508,19380,14300,31472,0,0,0,1406,126154,64324
chincha_11.tif,train,327400,0,0,31962,17299,79530,218440,43279,41776,23176,9196,2546,200,18690,1567,128217,38922
malopolskie_6.tif,train,208187,0,0,47924,80843,3519,3145,13207,1318,37963,115443,0,2613,104842,3328,732,1497
melbourne_48.tif,val,330547,0,0,164639,24690,62611,155387,35620,40063,18939,93585,4331,0,0,0,44407,16822
tokyo_53.tif,val,490336,0,0,73812,103085,129580,216240,85025,12886,96028,22811,44130,0,24723,6204,37038,129110
slaskie_35.tif,val,227995,4540,635,109741,54146,41805,70163,9368,22334,27952,58669,24133,8,0,400,10456,21640
accra_12.tif,val,453615,0,0,3175,1951,37822,380256,16668,39482,14188,1627,11645,0,0,0,370117,30299
malopolskie_2.tif,val,49255,0,0,9018,36405,6559,1209,66,8245,8483,2292,0,167,24401,757,728,180
chincha_14.tif,val,193121,0,0,33814,4927,32425,151084,14449,9514,26585,5708,199,0,0,0,85649,21888
pisco_6.tif,val,101270,0,0,25777,20989,29321,12024,8610,12887,13002,4123,4005,7372,16468,40374,4087,3501
ulaanbaatar_9.tif,val,307047,0,0,120406,1142,29905,267161,35066,16650,12306,6244,3508,56,0,0,105856,15794
zanzibar_124.tif,val,453900,0,487,138399,239254,19823,132491,51375,0,219022,4303,0,161,0,75549,25281,1655
tonga_17.tif,val,245883,0,0,92482,105994,34747,74228,4937,8554,100079,34164,0,842,0,8385,13638,13716
mazowieckie_19.tif,val,171633,0,0,12527,138069,12533,2871,2393,1996,58807,10642,0,0,76972,14695,8401,3360
koeln_36.tif,val,352640,0,0,57950,1651,60169,253620,106840,32316,6186,21685,0,0,0,0,121495,43368
piura_5.tif,val,137054,0,0,14043,1765,51807,78831,36136,12123,14906,29439,0,0,0,0,20162,14896
malopolskie_38.tif,val,264416,0,0,187518,40271,4846,29686,13487,3761,45360,79050,0,27173,10261,74406,2944,10069
kujawsko-pomorskie_15.tif,val,260476,12073,0,40816,122466,104626,90693,46721,29125,24333,7385,141,2208,0,0,31766,8599
rio_38.tif,val,347006,0,0,6813,7248,53813,236851,121922,9721,7349,11003,0,0,0,0,157109,82183
chincha_6.tif,val,411713,0,0,67240,42082,35298,326150,8215,14594,35621,6820,0,492,180971,2260,84368,19315
daressalaam_93.tif,val,231783,0,0,46083,38385,91605,87862,22589,30983,21504,36568,9274,1120,6902,4567,33826,32298
ngaoundere_22.tif,val,502805,18464,0,367010,38115,19947,392761,36935,5229,16287,27725,0,0,39065,28650,5097,10325
chicago_49.tif,val,289966,0,0,66855,10908,39682,219396,37297,53765,3548,2717,11608,45,0,31,130976,3104
santiago_15.tif,val,405092,0,0,122731,65846,81340,181974,63426,21868,85945,82828,5123,707,0,21600,46527,30269
duesseldorf_39.tif,val,169849,0,0,49468,32947,79729,47856,5298,46569,14108,14051,15124,634,0,4272,6122,23520
aachen_18.tif,val,277327,0,0,82142,85518,86500,53628,10605,29064,58453,72318,0,1335,12761,521,26866,34943
accra_42.tif,val,364148,0,0,198949,18645,76581,137721,20399,23552,34516,109847,1942,0,0,0,31761,74383
zachodniopomorskie_3.tif,val,112626,0,0,74563,10465,24162,2891,5672,15013,3519,64201,4309,18162,0,1794,401,100
slaskie_21.tif,val,139069,0,0,14296,106857,50775,12996,21189,1398,50301,7130,0,0,0,8218,2508,2470
viru_45.tif,val,153120,0,0,22074,3277,36071,106466,41223,14725,11238,14573,766,48,9628,2539,32120,11492
ngaoundere_14.tif,val,363502,0,0,120276,100558,62964,21302,29717,13869,47081,51508,7146,12635,94822,152144,1496,11486
bielefeld_22.tif,val,315124,0,0,138548,46489,70007,67452,41744,12182,21461,33020,390,0,37519,60090,5455,95891
accra_62.tif,val,326332,0,0,22203,211,121100,188776,37644,31360,16889,3046,0,0,0,0,128496,102939
svaneti_22.tif,val,383780,31962,3268,220814,30799,13108,143207,23459,4908,31334,171681,59093,9293,0,5143,4010,15481
daressalaam_63.tif,val,338965,0,0,44876,5681,179755,89636,32211,21816,22787,62446,0,0,4284,139,55052,159247
lima_32.tif,val,371225,105836,10468,12046,10548,48016,293260,36743,9458,4295,4829,93375,98,0,0,70914,42564
lohur_21.tif,val,248822,0,0,57431,37185,38531,124018,11503,5682,45971,30432,0,0,32517,27251,62869,24254
daressalaam_97.tif,val,266009,0,308,126771,41647,69640,86980,21470,4937,19156,107612,3613,392,0,206,25359,23927
tyrolw_2.tif,val,343850,0,0,101020,83894,48313,144048,74215,10018,9512,55559,298,242,87473,4763,23019,45326
ngaoundere_12.tif,val,328398,0,0,85370,34851,68240,116910,5708,49425,21229,72185,9318,1237,81190,29696,57343,24094
pisco_42.tif,val,173315,0,6357,27175,16649,54001,108771,29729,14726,5202,4814,0,4947,0,0,57208,17051
coxsbazar_12.tif,val,577412,0,0,3745,552327,61819,2877,0,2452,489419,5316,6292,30,12684,8860,3453,5550
duesseldorf_68.tif,val,318358,0,0,21362,56219,154629,81169,42197,129963,51856,11379,40294,510,0,0,8020,39118
pointenoire_5.tif,val,280484,0,0,79114,2030,107812,116028,36669,16723,25833,47400,57,7144,2607,294,28392,90865
coxsbazar_33.tif,val,345382,0,0,41309,297475,4799,73,4321,1157,284522,38368,10271,95,0,7912,160,302
monrovia_56.tif,val,356628,0,0,246057,25570,36637,100162,10553,4769,8675,194936,6426,1892,21849,121,26431,29178
dhaka_57.tif,val,307051,0,133,64135,85530,26773,142541,34971,2867,96763,17920,21007,41504,0,0,63402,16556
dhaka_33.tif,val,232960,0,0,28448,74514,55310,65027,10966,11823,84923,10290,3480,13492,0,295,49833,57519
chincha_31.tif,val,178607,0,4,120120,1722,28925,138394,0,8520,3174,4485,0,243,4193,14034,22195,11205
maputo_1.tif,val,245129,0,0,12365,29851,85030,125862,60818,21833,26560,18356,7105,1408,0,26,53251,47793
rio_4.tif,val,439619,28856,0,30886,118554,89576,229424,50562,22537,86415,33813,18210,0,0,0,135114,35291
bielefeld_61.tif,val,281216,0,0,116209,93225,56758,50713,20840,9952,61041,71702,1118,0,11153,9071,14097,46553
chiangmai_2.tif,val,267550,0,106,53975,70444,15760,145893,4710,2614,24179,38740,161459,1884,1003,3188,6464,4681
daressalaam_98.tif,val,248343,0,0,81478,46319,61061,82753,17387,7838,41621,73987,6341,283,0,175,40455,36988
chiclayo_17.tif,val,362898,217597,11889,55652,1919,30220,294291,29529,8171,9476,39605,0,612,10029,378,10395,6033
tokyo_23.tif,val,304951,0,0,21899,26121,64286,190657,100804,15232,35176,37026,5623,1870,0,0,77163,34045
bielefeld_52.tif,val,267762,0,0,76233,62851,99418,86176,34869,18375,30450,38565,196,0,0,295,26596,61500
paris_29.tif,val,557453,0,12,127000,104189,122581,238794,45410,67827,169737,8603,0,59266,0,3277,92725,75485
dortmund_15.tif,val,175672,0,0,77057,43688,31952,42479,10929,18079,19211,47997,336,0,25081,2543,11106,20886
maputo_13.tif,val,279120,0,0,48442,4500,171306,76215,12713,32918,9808,34330,2711,129,0,0,34140,131028
shanghai_5.tif,val,591401,0,0,0,0,516,10815,0,11584,0,0,0,0,0,568486,590885,516
paris_43.tif,val,480589,0,0,233420,55660,146561,130323,19812,17750,71513,87879,431,0,0,0,8852,188977
aachen_29.tif,val,274931,0,0,225338,20561,25606,1613,0,10025,7774,225447,0,0,15408,9340,805,7945
zanzibar_36.tif,val,472664,0,0,121612,285265,0,12754,795,1209,78656,148289,0,265,271286,22356,315,2526
niamey_11.tif,val,250987,0,0,39761,11090,107526,117039,36950,30381,13984,36756,3136,352,0,539,49630,54830
shanghai_19.tif,val,301744,0,0,31466,160515,137441,70996,3937,29169,75927,6026,11467,3307,798,18239,40708,13492
monrovia_8.tif,val,294353,0,270,183490,37615,11383,87218,0,4689,46288,74111,23707,82620,0,671,29485,7159
dortmund_25.tif,val,233880,0,0,93642,97354,31663,31840,6488,17414,87557,35284,511,516,4360,41495,9659,9977
piura_41.tif,val,117249,0,0,0,184,34668,81339,59185,2170,9413,22324,0,4279,0,0,13983,6953
malopolskie_14.tif,val,301231,0,0,4000,283949,0,2767,0,1446,2097,0,8336,193,286738,12686,60,190
slaskie_31.tif,val,218093,0,0,30312,161002,52883,1409,2208,17794,98521,16264,33609,1241,0,20164,560,219
viru_22.tif,val,378368,0,0,60037,60130,39770,202168,43305,5465,47576,57906,0,1008,168332,21958,19348,29733
chincha_4.tif,val,250566,0,0,45194,19329,46157,180312,19844,17201,30984,5047,6332,68,923,1045,101132,27564
dhaka_66.tif,val,203271,0,1290,36161,48784,32557,68783,44778,2757,65224,11587,3363,46348,0,0,21188,23722
kagera_34.tif,val,401614,0,0,194836,168193,27159,42455,4920,8602,102444,128083,0,1452,67201,42895,5054,9934
daressalaam_46.tif,val,346218,0,0,2195,10208,272683,45096,24540,14532,9955,21739,2437,0,0,0,34408,254643
tokyo_3.tif,val,422658,0,0,40512,77599,78876,240918,104297,11730,47553,2947,1077,0,116529,2588,33814,86876
tyrolw_1.tif,val,365651,0,9,253930,3581,0,2883,9866,483,101855,68864,0,289831,0,0,0,0
tokyo_34.tif,val,384337,0,0,34703,143071,87300,143597,58649,9988,56451,21379,9802,451,70572,24270,66860,41581
ica_22.tif,val,675149,0,14297,18725,37784,44340,40241,17104,2893,37615,518376,0,39435,537872,1265,19493,20858
zanzibar_116.tif,val,612877,88958,0,316654,70940,3244,443867,48616,4980,87922,70645,979,231,0,58,66504,22156
ulaanbaatar_19.tif,val,385657,0,0,183854,44,39856,317973,64204,8324,1435,19239,340,0,0,0,95968,40077
lohur_22.tif,val,311928,0,0,72886,62890,44375,151881,33327,9624,54654,43368,2841,0,58169,13103,45676,31062
coxsbazar_43.tif,val,181910,0,0,82739,58636,14109,8079,0,2732,47986,76016,17733,2720,11422,32117,7921,1610
mahe_62.tif,val,293725,0,0,201333,15036,31537,88438,21027,17719,21048,132939,6308,4745,0,2287,12472,32561
baybay_18.tif,val,419363,38947,4,280737,35545,0,36374,0,1463,4131,300712,7102,27504,88238,17665,208,96
bielefeld_40.tif,val,235828,0,0,50210,35636,61957,113661,73968,21661,31659,11010,0,411,0,17255,18034,36194
mazowieckie_25.tif,val,165238,0,0,55681,92310,14159,6783,4969,8773,88026,52852,0,0,127,3623,2276,897
muenster_31.tif,val,82705,0,0,33667,22527,8752,3017,3316,6875,20374,7193,893,0,12752,39718,2951,3375
zanzibar_123.tif,val,90073,0,0,32997,44399,32718,37972,0,0,14436,6017,0,1639,0,0,9922,46
aachen_32.tif,val,297329,0,0,44824,5250,67065,188611,32106,43929,36104,14522,0,0,0,0,117230,45017
baybay_14.tif,val,219053,0,0,85286,20245,22849,12247,6781,21599,42524,89196,21639,31301,39045,38516,929,5949
rosario_1.tif,val,399798,0,47,212910,24180,53943,241297,11250,31270,18800,73323,1604,5193,0,6631,101291,17857
tonga_42.tif,val,389372,0,0,122202,136720,45769,180545,7975,16406,194098,34819,0,1784,0,0,19328,19098
kyoto_48.tif,val,326774,0,0,25555,5554,56279,241998,98311,21729,8859,11338,0,0,16139,47,121631,46108
dortmund_16.tif,val,268439,0,0,146605,28865,70316,31308,15727,28887,18621,127977,4622,0,109,27862,12439,23540
ngaoundere_43.tif,val,650247,425509,658,126584,174497,16181,406962,1049,3800,10748,50235,0,4,69270,5097,906,8994
viru_3.tif,val,290674,94784,0,84034,35541,21645,188050,18409,14375,15064,26862,0,1116,39075,20320,17663,4410
chicago_50.tif,val,176597,0,0,30855,26572,85013,73964,12074,16024,9276,4158,0,0,0,2313,39379,53566
khartoum_48.tif,val,361770,0,0,5759,101559,235556,60213,17050,37560,21630,67215,0,83,0,42708,81775,52432
vienna_26.tif,val,246326,0,0,47949,12497,87142,106356,15465,41088,8962,21231,81,0,0,11,86727,65143
daressalaam_28.tif,val,385810,9777,34,133275,23681,87811,164552,54457,6789,45580,85984,10589,23,5409,0,38912,104747
dortmund_56.tif,val,255532,0,0,76280,71335,90604,51114,9389,28000,53593,56704,572,0,0,540,25094,47839
podlaskie_8.tif,val,399181,0,0,14737,370912,408,15645,9274,269,3146,1120,0,352,370186,9840,1430,1043
paris_48.tif,val,558667,0,0,334503,68977,120955,49571,17829,54171,71652,5243,0,4,0,327452,13728,53249
zanzibar_52.tif,val,247051,0,0,132736,84915,10202,14957,20775,255,54360,126983,0,926,27081,9299,1897,9716
daressalaam_89.tif,val,225921,0,0,54151,47697,88398,89181,12261,11462,11769,31163,43948,9570,5231,2152,10163,34696
wielkopolskie_20.tif,val,260574,0,0,139081,39586,39836,95342,19344,36612,11347,3900,0,0,26384,67801,24582,17333
mahe_13.tif,val,345664,0,0,102205,97069,117423,146462,37503,12358,11036,63542,42907,1668,0,0,34590,24565
mazowieckie_30.tif,val,208336,0,0,117075,59159,10950,35028,39979,6899,11517,49062,2882,71,24911,52618,1022,5499
melbourne_50.tif,val,289968,0,2,21723,157994,67831,85307,18922,21673,45668,4787,312,14338,81035,394,54477,5473
paris_1.tif,val,442265,0,0,116831,245979,177229,42920,26523,17577,83079,112451,263,1968,0,320,38340,21050
zanzibar_140.tif,val,664664,166622,10084,169427,163805,6940,377321,46647,366,33893,100686,192140,169,0,4591,48995,7642
baybay_44.tif,val,9067,0,0,6960,453,202,138,0,55,1081,3547,2,0,594,4754,228,120
muenster_26.tif,val,335588,0,0,64529,113481,140066,64128,16444,36177,86111,42344,1063,0,0,0,27375,79458
accra_23.tif,val,382197,0,0,191086,9999,102597,166478,21576,36688,25192,102917,0,0,0,0,41746,66115
monrovia_23.tif,val,288913,0,0,143583,58586,22206,137275,18627,7249,33942,50427,5408,786,34627,17999,30520,16591
zanzibar_21.tif,val,282343,0,0,129931,126346,8589,31405,0,645,66200,76540,117,0,72887,43661,4619,3746
daressalaam_52.tif,val,284901,0,0,13950,10168,192500,47847,33223,21558,19219,9487,3021,0,0,0,22988,195841
mazowieckie_7.tif,val,213528,0,0,15564,112622,12986,3081,21085,4489,34426,62190,0,0,125950,26987,3517,4159
tokyo_54.tif,val,449553,51797,102,57516,166466,45058,182781,45728,30093,55568,21376,85069,108,63141,1074,45676,47553
chicago_17.tif,val,180562,0,0,61915,2201,14104,138821,27977,12073,1093,23523,0,2086,0,0,75473,1858
kinshasa_3.tif,val,235286,0,0,109357,9877,49551,114106,30115,4605,5665,59099,7134,3530,0,3689,33464,40380
daressalaam_127.tif,val,221567,0,280,68167,7427,64369,119095,26706,7794,22348,41122,1729,0,0,0,38248,45849
svaneti_7.tif,val,374611,0,0,289509,48574,25580,38714,16926,7750,30053,250762,543,8581,2504,11148,9496,9082
paris_65.tif,val,553813,0,0,350224,17161,116912,225902,25235,55759,22554,63445,0,0,0,2241,38888,189305
austin_49.tif,val,290369,0,0,151707,22372,44762,87513,14626,28684,37271,128392,94,0,0,0,41909,23408
monrovia_24.tif,val,145566,0,1198,32626,51796,9900,15066,1310,1550,38480,54852,57833,18455,792,594,4625,2055
austin_50.tif,val,247563,0,0,51377,10900,62042,143149,24361,48965,47408,21764,430,0,0,0,61945,22785
christchurch_2.tif,val,386460,0,0,48081,254313,53101,70361,29464,6644,59096,21913,189715,13,0,0,7003,33216
svaneti_43.tif,val,163685,0,0,29040,116528,2104,18051,11643,2190,29084,10338,0,96,89229,16082,2585,400
baybay_41.tif,val,176726,0,634,84693,46640,22804,20945,2811,2740,20715,74721,802,6625,37924,16531,6977,7890
lohur_3.tif,val,35355,0,0,7758,9118,10895,392,330,5526,11511,4382,0,2787,4012,13127,849,23
austin_12.tif,val,278243,0,0,3385,337,45764,223011,42948,48848,6670,1351,0,0,0,0,179476,4696
warminsko-mazurskie_9.tif,val,139636,0,0,67869,23652,2733,2832,1823,0,30249,219,0,112711,34164,0,2798,222
mahe_41.tif,val,263487,9889,286,120382,26511,43605,137803,26065,19662,16516,57856,35232,3317,0,1071,11798,16981
svaneti_46.tif,val,106677,0,0,66202,35156,8785,4870,9448,619,22242,60346,0,1639,0,4047,0,0
tyrolw_18.tif,val,347057,0,0,330132,7924,0,645,5539,377,10760,123762,0,144795,0,69302,626,252
wielkopolskie_32.tif,val,245014,0,0,72144,85533,37348,76127,38659,27578,29693,35873,0,0,57194,5297,9976,14606
lambayeque_45.tif,val,201857,0,1348,62154,2496,58577,128079,22839,32369,11331,7751,0,904,0,0,46956,28910
melbourne_53.tif,val,304016,0,4,76836,43143,41582,204454,80492,16665,70161,11544,1354,13473,0,0,33591,14733
zanzibar_97.tif,val,348237,21103,2065,46318,154382,5138,126994,5312,1133,9649,42483,247709,7792,0,261,13008,13127
austin_17.tif,val,279571,0,0,78676,5538,58248,177098,32621,32618,65951,28002,2346,0,0,0,41729,36315
dortmund_55.tif,val,285516,0,0,67238,67274,96515,91571,43265,28513,52707,43325,0,0,0,799,25791,54034
western_23.tif,val,626845,296937,24338,294023,42308,3204,420205,2984,2574,14412,102943,13847,6644,0,25846,1438,1987
vegas_39.tif,val,603544,510182,0,719,4485,25004,571198,61729,15579,4535,8274,0,521,0,0,1375,3487
malopolskie_10.tif,val,378918,0,0,213429,66604,25315,177933,21009,5822,28438,34294,1519,3679,76924,44731,12284,45855
rio_20.tif,val,447916,98930,0,128766,60008,8296,342252,31467,15300,36316,7599,108384,12572,0,0,35757,10185
melbourne_37.tif,val,279291,0,0,44565,21334,75291,158038,30622,45546,81169,16476,0,0,0,0,47644,37897
austin_19.tif,val,105285,0,170,25180,21868,29769,23874,10828,26470,27001,20842,11418,8380,0,90,1089,3591
coxsbazar_56.tif,val,372577,0,148,144517,98777,85197,66089,29105,6757,15770,138952,50287,13732,13691,6281,34010,41841
dolnoslaskie_7.tif,val,151530,0,0,60764,88558,6498,0,0,484,83973,24620,0,0,0,37744,295,124
christchurch_30.tif,val,250838,0,0,70331,70910,95256,67676,8339,23093,62621,37289,166,0,0,0,14125,51870
chincha_30.tif,val,296943,0,0,66199,2026,61897,229343,36804,16216,18341,3313,0,0,1482,2250,112220,43795
lima_24.tif,val,449263,372364,0,0,58953,48313,377858,12054,7147,2140,60,0,0,0,122,14392,5123
pointenoire_8.tif,val,264878,0,0,77155,5047,102448,125424,30122,18248,14983,37215,6225,0,0,141,33945,78803
paris_24.tif,val,407742,0,0,152829,138397,118065,39542,19552,37514,80936,131515,1724,1049,0,11018,34636,48707
zanzibar_16.tif,val,159156,0,0,118272,36223,0,3819,11173,2363,25256,116294,0,0,0,0,4455,457
santiago_50.tif,val,314087,0,0,170200,98292,18573,30103,12185,16882,98949,152529,2113,3937,0,0,12067,12344
pomorskie_9.tif,val,306084,0,0,101836,165195,4626,14041,7169,4344,23747,111917,21524,2743,144460,7601,2722,243
piura_21.tif,val,238179,0,0,16147,93,101067,119353,21347,75032,22798,8104,0,0,0,43,76820,35554
viru_46.tif,val,380053,143554,11239,82148,16929,39550,237165,15862,27885,39885,29108,20862,10515,2029,38464,36163,8748
dhaka_7.tif,val,368441,7195,0,243614,21904,44679,107710,8306,3263,12233,104963,30862,80041,0,0,21552,50560
kyoto_38.tif,val,237550,0,0,43425,44766,11300,127370,54172,7511,29018,5601,3763,0,67933,39432,27939,12870
santiago_57.tif,val,458707,0,0,183808,22047,87729,304991,92239,86173,43692,6592,0,0,0,3979,51239,34925
santiago_51.tif,val,382310,0,0,108390,45992,112412,176298,42332,73668,80107,41351,0,11842,0,4671,39069,28488
ulaanbaatar_34.tif,val,473530,25201,0,277421,8568,93690,276054,33794,87632,2041,15830,3864,35826,0,39897,37519,9723
dhaka_1.tif,val,351529,0,0,201443,59714,56679,68076,11435,3435,39912,76619,15630,51260,0,0,26430,92425
khartoum_33.tif,val,380028,8225,0,14549,25821,263122,91706,39720,20925,15094,27137,0,1666,0,0,39318,212773
aachen_14.tif,val,297922,0,0,149294,50489,55788,99067,23428,5820,27940,80917,218,71,24366,5474,16888,56084
kagera_69.tif,val,255624,0,0,83775,46855,85173,69049,31641,15455,24903,50579,1064,148,0,11907,29068,61631
chisinau_18.tif,val,239724,0,0,66511,1467,60039,154212,21916,27781,40174,18250,0,0,4592,0,46492,38014
vienna_51.tif,val,211710,0,0,29974,16808,100973,67003,24835,35743,22553,27797,0,0,0,463,33375,63896
tonga_34.tif,val,387856,434,0,178587,137358,27096,126336,23023,5686,140091,91911,2782,5901,0,2836,15843,17828
khartoum_68.tif,val,437615,0,0,37757,2558,239372,163494,95043,41783,918,55899,0,3,0,0,64525,173878
swietokrzyskie_15.tif,val,295905,0,0,130974,122744,13700,27801,1969,13652,13350,14526,0,0,126873,112797,9039,4385
coxsbazar_44.tif,val,215660,8823,0,126679,40545,27334,10672,6594,2493,14004,132179,1810,9305,20246,16647,10170,3819
lima_10.tif,val,309233,62322,0,34253,74481,59125,143703,3335,36644,41426,15923,16645,16,60041,19748,32086,18718
vienna_33.tif,val,400172,0,0,16944,35169,122934,137465,74190,101522,16902,2769,562,1675,0,114069,168640,7503
kitsap_19.tif,val,163609,6880,0,58650,57634,20812,59446,9242,12654,51392,17936,48,5558,0,2030,16585,8351
chisinau_24.tif,val,191217,0,0,39385,134,75381,91969,22054,32875,27102,18203,0,0,0,0,27295,48036
daressalaam_19.tif,val,353600,0,0,11044,89994,139131,76552,41014,9429,31820,59043,2826,4094,102309,7225,25456,107263
svaneti_37.tif,val,231222,0,0,93896,114896,13880,4484,13062,5480,47379,20065,4977,5433,53773,77505,4255,3359
rosario_6.tif,val,370575,0,90,187844,28598,55069,219413,15567,25303,53267,59087,4776,2718,0,1417,54052,33949
tyrolw_41.tif,val,209466,0,0,9652,157294,3417,9570,11226,1319,11695,31327,0,7047,171728,2080,1748,829
bielefeld_24.tif,val,400757,273,0,217579,40342,72640,168746,45718,22713,32030,109436,0,0,0,0,32517,59520
aachen_52.tif,val,262207,0,0,59765,41131,61442,152924,84472,32650,29909,3857,0,0,2357,6688,24262,24957
slaskie_39.tif,val,539195,0,0,44685,463355,17185,23724,25899,6510,39482,33167,5399,1123,400908,2889,5637,8427
mahe_8.tif,val,273920,0,0,34811,37438,53205,152233,15449,33197,12163,16850,104013,8833,0,3430,54279,21939
ngaoundere_64.tif,val,562612,65063,0,265506,146805,17980,293159,4842,17640,22955,78088,0,21,183293,9998,2973,16901
accra_6.tif,val,309314,0,0,13619,1110,115705,158894,61884,8724,26760,16621,0,0,0,0,91346,123965
bielefeld_35.tif,val,369766,0,0,206977,35522,49591,101709,39509,17252,58742,167617,2280,270,0,6974,12667,40422
malopolskie_36.tif,val,347586,0,0,83473,100351,4707,55601,17535,5599,99044,3733,7641,110462,131110,55062,4076,16778
svaneti_55.tif,val,266381,0,0,83130,173723,10231,11495,14736,2086,88645,45269,0,1828,63739,30315,5900,1665
vegas_32.tif,val,924933,849240,0,0,6256,6816,906213,41399,10357,8032,1868,0,0,0,0,19446,239
shanghai_20.tif,val,598461,0,0,110952,31766,33007,267920,148773,58126,41312,4627,83756,7149,96092,58264,84569,170609
kujawsko-pomorskie_19.tif,val,257054,0,0,16193,183257,0,28642,438,575,93397,30312,24870,3429,122043,10725,113,114
baybay_22.tif,val,352423,0,0,237784,53672,3119,14165,2483,429,12455,264009,0,106,88787,16801,7795,3241
tyrolw_3.tif,val,169004,0,0,136726,15945,6301,11513,5624,275,15166,80397,41,41,0,55571,5146,5262
swietokrzyskie_7.tif,val,223369,0,0,53763,158405,0,0,5744,1311,49874,5921,0,0,113858,57732,130,0
zanzibar_32.tif,val,301805,0,0,124157,157760,4678,2281,31525,337,133736,65277,0,0,6088,74482,1621,1668
kyoto_61.tif,val,345806,0,0,34517,10831,95433,202555,89941,24696,19945,40240,2436,0,851,0,102683,67484
vienna_38.tif,val,438968,0,0,12808,13264,229482,159720,179077,177296,5352,1217,0,0,0,58062,12249,29409
christchurch_11.tif,val,241141,0,0,33657,70904,120287,81779,55101,59313,14583,16123,0,0,0,0,17513,13022
zanzibar_115.tif,val,755361,216733,0,262742,81860,12531,552169,20336,15603,6752,81809,153462,0,0,0,82805,23920
chiclayo_35.tif,val,1023015,0,1017294,0,568,931702,4682,26591,0,53354,235,0,0,0,0,11368,236
kyoto_20.tif,val,371597,0,0,25188,62890,85843,208020,67200,23338,22784,22963,18676,0,74198,629,77708,53757
mahe_59.tif,val,206362,0,0,51084,142313,92991,6794,2214,5436,54067,48585,3530,1607,0,0,2476,1627
vienna_14.tif,val,241517,0,0,74852,7711,96785,87564,9229,32120,17093,27624,155,0,0,0,43403,86498
christchurch_35.tif,val,282049,0,0,117975,29139,84536,94870,17599,16679,29920,85360,3305,0,0,0,28714,56001
daressalaam_58.tif,val,346121,0,0,19400,3165,240254,63316,38697,16393,18381,44984,0,0,0,0,29389,218263
