filename,split,img_height,img_width,total_valid_pixels,correct_pixels,noisy_pixels,accuracy,noise_ratio,mIoU,mean_precision,mean_recall,most_misclassified_class_id,most_misclassified_class_name,edge_error_pixels,non_edge_error_pixels,edge_total_pixels,edge_error_rate,non_edge_error_rate,Barren_gt_pixels,Barren_pred_pixels,Barren_iou,Barren_precision,Barren_recall,Barren_tp,Barren_fp,Barren_fn,Rangeland_gt_pixels,Rangeland_pred_pixels,Rangeland_iou,Rangeland_precision,Rangeland_recall,Rangeland_tp,Rangeland_fp,Rangeland_fn,Developed_gt_pixels,Developed_pred_pixels,Developed_iou,Developed_precision,Developed_recall,Developed_tp,Developed_fp,Developed_fn,Road_gt_pixels,Road_pred_pixels,Road_iou,Road_precision,Road_recall,Road_tp,Road_fp,Road_fn,Tree_gt_pixels,Tree_pred_pixels,Tree_iou,Tree_precision,Tree_recall,Tree_tp,Tree_fp,Tree_fn,Water_gt_pixels,Water_pred_pixels,Water_iou,Water_precision,Water_recall,Water_tp,Water_fp,Water_fn,Agriculture_gt_pixels,Agriculture_pred_pixels,Agriculture_iou,Agriculture_precision,Agriculture_recall,Agriculture_tp,Agriculture_fp,Agriculture_fn,Building_gt_pixels,Building_pred_pixels,Building_iou,Building_precision,Building_recall,Building_tp,Building_fp,Building_fn,confusion_rank1_gt,confusion_rank1_pred,confusion_rank1_pixels,confusion_rank2_gt,confusion_rank2_pred,confusion_rank2_pixels,confusion_rank3_gt,confusion_rank3_pred,confusion_rank3_pixels
accra_62.tif,val,1024,1024,1048576,722244,326332,0.6888,0.3112,0.4633,0.7743,0.5711,7,Building,91041,235291,179148,0.5082,0.2706,0,0,N/A,N/A,N/A,0,0,0,30495,8503,0.2700,0.9752,0.2719,8292,211,22203,332517,400193,0.4056,0.5283,0.6358,211417,188776,121100,118363,112079,0.5391,0.7202,0.6820,80719,31360,37644,34265,20422,0.4657,0.8508,0.5071,17376,3046,16889,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,532936,507379,0.6360,0.7971,0.7589,404440,102939,128496,Building,Developed,122857,Developed,Building,94666,Road,Developed,32030
svaneti_22.tif,val,1024,1024,1048576,664796,383780,0.6340,0.3660,0.3042,0.4838,0.5224,1,Rangeland,66894,316886,114340,0.5850,0.3392,32525,3831,0.0157,0.1470,0.0173,563,3268,31962,474201,284186,0.5018,0.8916,0.5343,253387,30799,220814,35184,165283,0.1238,0.1336,0.6274,22076,143207,13108,48162,29611,0.4655,0.8343,0.5129,24703,4908,23459,358298,498645,0.6169,0.6557,0.9125,326964,171681,31334,74834,25034,0.1871,0.6288,0.2103,15741,9293,59093,0,5143,0.0000,0.0000,N/A,0,5143,0,25372,36843,0.5229,0.5798,0.8420,21362,15481,4010,Rangeland,Tree,162225,Water,Developed,45425,Rangeland,Developed,40615
daressalaam_63.tif,val,1024,1024,1048576,709611,338965,0.6767,0.3233,0.4839,0.7079,0.6015,2,Developed,128081,210884,252097,0.5081,0.2648,0,0,N/A,N/A,N/A,0,0,0,50435,11240,0.0991,0.4946,0.1102,5559,5681,44876,308732,218613,0.3238,0.5900,0.4178,128977,89636,179755,118743,108348,0.6156,0.7986,0.7287,86532,21816,32211,175086,214745,0.6412,0.7092,0.8699,152299,62446,22787,0,0,N/A,N/A,N/A,0,0,0,11447,7302,0.6182,0.9810,0.6258,7163,139,4284,384133,488328,0.6056,0.6739,0.8567,329081,159247,55052,Developed,Building,141266,Building,Developed,33124,Road,Developed,27542
lima_32.tif,val,1024,1024,1037777,666552,371225,0.6423,0.3577,0.4006,0.5836,0.5290,0,Barren,36794,334431,70191,0.5242,0.3456,105836,10468,0.0000,0.0000,0.0000,0,10468,105836,26113,24615,0.3837,0.5715,0.5387,14067,10548,12046,341063,586307,0.4620,0.4998,0.8592,293047,293260,48016,74100,46815,0.4471,0.7980,0.5041,37357,9458,36743,8293,8827,0.3047,0.4529,0.4821,3998,4829,4295,274262,180985,0.6593,0.9995,0.6595,180887,98,93375,0,0,N/A,N/A,N/A,0,0,0,208110,179760,0.5473,0.7632,0.6592,137196,42564,70914,Barren,Developed,105836,Water,Developed,78054,Building,Developed,69842
lohur_21.tif,val,1024,1024,1048576,799754,248822,0.7627,0.2373,0.5884,0.7504,0.7174,7,Building,100294,148528,187228,0.5357,0.1724,0,0,N/A,N/A,N/A,0,0,0,99563,79317,0.3081,0.5312,0.4232,42132,37185,57431,175007,260494,0.4564,0.5239,0.7798,136476,124018,38531,36265,30444,0.5903,0.8134,0.6828,24762,5682,11503,226667,211128,0.7028,0.8559,0.7972,180696,30432,45971,0,0,N/A,N/A,N/A,0,0,0,265577,260311,0.7959,0.8953,0.8776,233060,27251,32517,245497,206882,0.6770,0.8828,0.7439,182628,24254,62869,Building,Developed,58479,Rangeland,Developed,25864,Developed,Building,21428
daressalaam_97.tif,val,1024,1024,1048576,782567,266009,0.7463,0.2537,0.3687,0.5232,0.5989,1,Rangeland,84989,181020,162758,0.5222,0.2044,0,308,0.0000,0.0000,N/A,0,308,0,268756,183632,0.4574,0.7732,0.5283,141985,41647,126771,175989,193329,0.4044,0.5501,0.6043,106349,86980,69640,55360,38827,0.5621,0.8728,0.6122,33890,4937,21470,388043,476499,0.7442,0.7742,0.9506,368887,107612,19156,3843,622,0.0543,0.3698,0.0598,230,392,3613,0,206,0.0000,0.0000,N/A,0,206,0,156585,155153,0.7270,0.8458,0.8380,131226,23927,25359,Rangeland,Tree,78543,Rangeland,Developed,44508,Developed,Rangeland,28283
tyrolw_2.tif,val,1000,1000,998253,669967,328286,0.6711,0.3289,0.4228,0.5996,0.5705,1,Rangeland,71076,257210,126411,0.5623,0.2950,0,0,N/A,N/A,N/A,0,0,0,189104,172329,0.3437,0.5364,0.4888,92443,79886,96661,238011,329699,0.5110,0.5823,0.8066,191988,137711,46023,111015,49772,0.3340,0.8088,0.3626,40256,9516,70759,64390,108501,0.4703,0.5097,0.8588,55299,53202,9091,266,222,0.0000,0.0000,0.0000,0,222,266,204406,125561,0.5791,0.9637,0.5920,121009,4552,83397,191061,212169,0.7213,0.7964,0.8844,168972,43197,22089,Road,Developed,65388,Agriculture,Rangeland,64432,Rangeland,Developed,41352
ngaoundere_12.tif,val,1024,1024,1048576,720178,328398,0.6868,0.3132,0.4250,0.6072,0.6004,1,Rangeland,110514,217884,205710,0.5372,0.2585,0,0,N/A,N/A,N/A,0,0,0,110956,60437,0.1755,0.4233,0.2306,25586,34851,85370,195577,244247,0.4075,0.5213,0.6511,127337,116910,68240,43245,86962,0.4051,0.4316,0.8680,37537,49425,5708,106050,157006,0.4759,0.5402,0.7998,84821,72185,21229,10895,2814,0.1300,0.5604,0.1447,1577,1237,9318,258643,207149,0.6154,0.8566,0.6861,177453,29696,81190,323210,289961,0.7655,0.9169,0.8226,265867,24094,57343,Building,Developed,50371,Developed,Road,37284,Rangeland,Developed,36887
pisco_42.tif,val,1024,1024,990963,817648,173315,0.8251,0.1749,0.3746,0.5215,0.6363,7,Building,38394,134921,77956,0.4925,0.1478,0,6357,0.0000,0.0000,N/A,0,6357,0,56078,45552,0.3974,0.6345,0.5154,28903,16649,27175,714560,769330,0.8023,0.8586,0.9244,660559,108771,54001,55889,40886,0.3705,0.6398,0.4681,26160,14726,29729,15153,14765,0.4984,0.6740,0.6567,9951,4814,5202,0,4947,0.0000,0.0000,N/A,0,4947,0,0,0,N/A,N/A,N/A,0,0,0,149283,109126,0.5536,0.8437,0.6168,92075,17051,57208,Building,Developed,56671,Road,Developed,29532,Rangeland,Developed,19952
coxsbazar_12.tif,val,1024,1024,1035950,458538,577412,0.4426,0.5574,0.2731,0.5963,0.5104,4,Tree,57710,519702,83791,0.6887,0.5458,0,0,N/A,N/A,N/A,0,0,0,88235,636817,0.1319,0.1327,0.9576,84490,552327,3745,72528,13586,0.1420,0.7882,0.1477,10709,2877,61819,0,2452,0.0000,0.0000,N/A,0,2452,0,785388,301285,0.3743,0.9824,0.3768,295969,5316,489419,8069,1807,0.2194,0.9834,0.2202,1777,30,6292,74369,70545,0.7411,0.8744,0.8294,61685,8860,12684,7361,9458,0.3027,0.4132,0.5309,3908,5550,3453,Tree,Rangeland,480994,Developed,Rangeland,54988,Agriculture,Rangeland,12316
duesseldorf_68.tif,val,1000,1000,1000000,696710,303290,0.6967,0.3033,0.5404,0.7178,0.7165,2,Developed,52516,250774,103938,0.5053,0.2799,0,0,N/A,N/A,N/A,0,0,0,72348,105610,0.4131,0.4926,0.7191,52022,53588,20326,436986,367012,0.5632,0.7893,0.6629,289667,77345,147319,132188,215749,0.3590,0.4260,0.6953,91909,123840,40279,176671,138079,0.6790,0.9218,0.7204,127282,10797,49389,92938,55026,0.5836,0.9909,0.5867,54526,500,38412,0,0,N/A,N/A,N/A,0,0,0,88869,118524,0.6448,0.6860,0.9149,81304,37220,7565,Developed,Road,108746,Tree,Rangeland,48583,Road,Developed,37004
pointenoire_5.tif,val,1024,1024,1047012,766528,280484,0.7321,0.2679,0.4314,0.6871,0.6361,2,Developed,92961,187523,193040,0.4816,0.2196,0,0,N/A,N/A,N/A,0,0,0,98436,21352,0.1923,0.9049,0.1963,19322,2030,79114,352682,360898,0.5224,0.6785,0.6943,244870,116028,107812,99028,79082,0.5387,0.7885,0.6297,62359,16723,36669,104956,126523,0.5193,0.6254,0.7539,79123,47400,25833,2351,9438,0.2416,0.2431,0.9758,2294,7144,57,3604,1291,0.2558,0.7723,0.2766,997,294,2607,385955,448428,0.7499,0.7974,0.9264,357563,90865,28392,Developed,Building,83437,Rangeland,Tree,35347,Road,Developed,34380
coxsbazar_33.tif,val,1024,1024,1038415,693033,345382,0.6674,0.3326,0.2897,0.6446,0.4175,4,Tree,46671,298711,92461,0.5048,0.3158,0,0,N/A,N/A,N/A,0,0,0,652676,908842,0.6434,0.6727,0.9367,611367,297475,41309,5672,946,0.1520,0.9228,0.1539,873,73,4799,5522,2358,0.1798,0.5093,0.2175,1201,1157,4321,361603,115449,0.1927,0.6677,0.2132,77081,38368,284522,10998,822,0.0655,0.8844,0.0661,727,95,10271,0,7912,0.0000,0.0000,N/A,0,7912,0,1944,2086,0.7943,0.8552,0.9177,1784,302,160,Tree,Rangeland,284128,Rangeland,Tree,37425,Water,Rangeland,5533
monrovia_56.tif,val,1024,1024,1048576,691948,356628,0.6599,0.3401,0.3887,0.5935,0.5283,1,Rangeland,89465,267163,165230,0.5415,0.3024,0,0,N/A,N/A,N/A,0,0,0,354495,134008,0.2853,0.8092,0.3059,108438,25570,246057,196854,260379,0.5394,0.6153,0.8139,160217,100162,36637,37422,31638,0.6368,0.8493,0.7180,26869,4769,10553,167918,354179,0.4389,0.4496,0.9483,159243,194936,8675,6467,1933,0.0049,0.0212,0.0063,41,1892,6426,21980,252,0.0059,0.5198,0.0060,131,121,21849,263440,266187,0.8100,0.8904,0.8997,237009,29178,26431,Rangeland,Tree,178346,Rangeland,Developed,55947,Building,Developed,22558
dhaka_57.tif,val,1024,1024,1048576,741525,307051,0.7072,0.2928,0.4594,0.6431,0.6838,4,Tree,59319,247732,103682,0.5721,0.2622,0,133,0.0000,0.0000,N/A,0,133,0,161251,182646,0.3935,0.5317,0.6023,97116,85530,64135,159165,274933,0.4388,0.4815,0.8318,132392,142541,26773,62100,29996,0.4176,0.9044,0.4369,27129,2867,34971,245946,167103,0.5654,0.8928,0.6066,149183,17920,96763,158931,179428,0.6881,0.7687,0.8678,137924,41504,21007,0,0,N/A,N/A,N/A,0,0,0,261183,214337,0.7121,0.9228,0.7573,197781,16556,63402,Tree,Rangeland,64810,Building,Developed,53312,Road,Developed,32249
dhaka_33.tif,val,1024,1024,1048576,815616,232960,0.7778,0.2222,0.4803,0.6049,0.7294,4,Tree,64526,168434,117268,0.5502,0.1809,0,0,N/A,N/A,N/A,0,0,0,105008,151074,0.4265,0.5068,0.7291,76560,74514,28448,127826,137543,0.3760,0.5272,0.5673,72516,65027,55310,32916,33773,0.4906,0.6499,0.6668,21950,11823,10966,208107,133474,0.5640,0.9229,0.5919,123184,10290,84923,40596,50608,0.6862,0.7334,0.9143,37116,13492,3480,0,295,0.0000,0.0000,N/A,0,295,0,534123,541809,0.8186,0.8938,0.9067,484290,57519,49833,Tree,Rangeland,55318,Developed,Building,33699,Building,Developed,33477
chincha_31.tif,val,1024,1024,980474,801867,178607,0.8178,0.1822,0.4102,0.5184,0.7785,1,Rangeland,30199,148408,58219,0.5187,0.1609,0,4,0.0000,0.0000,N/A,0,4,0,215395,96997,0.4388,0.9822,0.4423,95275,1722,120120,512650,622119,0.7430,0.7775,0.9436,483725,138394,28925,0,8520,0.0000,0.0000,N/A,0,8520,0,10441,11752,0.4869,0.6184,0.6960,7267,4485,3174,0,243,0.0000,0.0000,N/A,0,243,0,79820,89661,0.8058,0.8435,0.9475,75627,14034,4193,162168,151178,0.8074,0.9259,0.8631,139973,11205,22195,Rangeland,Developed,109803,Building,Developed,22122,Developed,Agriculture,10304
maputo_1.tif,val,1024,1024,947524,702395,245129,0.7413,0.2587,0.4198,0.5458,0.6190,2,Developed,78589,166540,163014,0.4821,0.2123,0,0,N/A,N/A,N/A,0,0,0,63447,80933,0.5475,0.6312,0.8051,51082,29851,12365,340670,381502,0.5480,0.6701,0.7504,255640,125862,85030,166221,127236,0.5605,0.8284,0.6341,105403,21833,60818,85911,77707,0.5692,0.7638,0.6908,59351,18356,26560,7259,1562,0.0178,0.0986,0.0212,154,1408,7105,0,26,0.0000,0.0000,N/A,0,26,0,284016,278558,0.6955,0.8284,0.8125,230765,47793,53251,Road,Developed,56400,Building,Developed,50131,Developed,Building,44001
rio_4.tif,val,406,439,178234,103465,74769,0.5805,0.4195,0.2990,0.6072,0.4218,7,Building,20297,54472,34487,0.5885,0.3789,4936,0,0.0000,N/A,0.0000,0,0,4936,10433,25329,0.1694,0.2045,0.4966,5181,20148,5252,40669,64488,0.3193,0.3946,0.6258,25450,39038,15219,20923,16151,0.4974,0.7625,0.5886,12315,3836,8608,42970,34008,0.5799,0.8308,0.6575,28254,5754,14716,3077,0,0.0000,N/A,0.0000,0,0,3077,0,0,N/A,N/A,N/A,0,0,0,55226,38258,0.5270,0.8434,0.5842,32265,5993,22961,Building,Developed,17593,Road,Developed,7509,Tree,Rangeland,6557
bielefeld_61.tif,val,1000,1000,999177,731345,267832,0.7319,0.2681,0.4780,0.7109,0.6082,1,Rangeland,89403,178429,164164,0.5446,0.2137,0,0,N/A,N/A,N/A,0,0,0,329065,307287,0.5227,0.7109,0.6638,218440,88847,110625,98142,92468,0.3009,0.4768,0.4493,44091,48377,54051,61429,50954,0.5856,0.8145,0.6756,41504,9450,19925,372947,383058,0.7132,0.8216,0.8439,314713,68345,58234,1040,0,0.0000,N/A,0.0000,0,0,1040,46739,44785,0.6537,0.8079,0.7741,36180,8605,10559,89815,120625,0.5702,0.6335,0.8508,76417,44208,13398,Rangeland,Tree,63445,Tree,Rangeland,49437,Developed,Building,28057
chiangmai_2.tif,val,1024,1024,1048576,781026,267550,0.7448,0.2552,0.4778,0.6013,0.7250,5,Water,43564,223986,90181,0.4831,0.2337,0,106,0.0000,0.0000,N/A,0,106,0,86774,103243,0.2086,0.3177,0.3780,32799,70444,53975,93389,223522,0.3244,0.3473,0.8312,77629,145893,15760,29025,26929,0.7685,0.9029,0.8377,24315,2614,4710,428441,443002,0.8653,0.9126,0.9436,404262,38740,24179,384902,225327,0.5777,0.9916,0.5805,223443,1884,161459,5556,7741,0.5207,0.5882,0.8195,4553,3188,1003,20489,18706,0.5572,0.7498,0.6845,14025,4681,6464,Water,Developed,103336,Water,Rangeland,48793,Rangeland,Tree,27673
daressalaam_98.tif,val,1024,1024,1048576,800233,248343,0.7632,0.2368,0.4288,0.6244,0.6116,1,Rangeland,97509,150834,187099,0.5212,0.1751,0,0,N/A,N/A,N/A,0,0,0,186685,151526,0.4515,0.6943,0.5636,105207,46319,81478,197722,219414,0.4872,0.6228,0.6912,136661,82753,61061,48623,39074,0.5532,0.7994,0.6424,31236,7838,17387,387814,420180,0.7497,0.8239,0.8927,346193,73987,41621,6766,708,0.0603,0.6003,0.0628,425,283,6341,0,175,0.0000,0.0000,N/A,0,175,0,220966,217499,0.6998,0.8299,0.8169,180511,36988,40455,Rangeland,Tree,49240,Building,Developed,28175,Rangeland,Developed,25478
chiclayo_17.tif,val,1024,1024,1048576,685678,362898,0.6539,0.3461,0.3501,0.6130,0.5090,0,Barren,38506,324392,72877,0.5284,0.3325,354833,149125,0.3742,0.9203,0.3868,137236,11889,217597,60154,6421,0.0725,0.7011,0.0748,4502,1919,55652,426901,690972,0.5500,0.5741,0.9292,396681,294291,30220,31585,10227,0.0517,0.2010,0.0651,2056,8171,29529,85330,115459,0.6071,0.6570,0.8889,75854,39605,9476,0,612,0.0000,0.0000,N/A,0,612,0,15633,5982,0.3500,0.9368,0.3585,5604,378,10029,74140,69778,0.7951,0.9135,0.8598,63745,6033,10395,Barren,Developed,215854,Rangeland,Tree,30138,Road,Developed,29326
tokyo_23.tif,val,1024,1024,1048309,743358,304951,0.7091,0.2909,0.5199,0.6904,0.6342,3,Road,77891,227060,139972,0.5565,0.2500,0,0,N/A,N/A,N/A,0,0,0,28512,32734,0.1210,0.2020,0.2319,6613,26121,21899,240170,366541,0.4082,0.4798,0.7323,175884,190657,64286,153077,67505,0.3106,0.7744,0.3415,52273,15232,100804,238421,240271,0.7379,0.8459,0.8525,203245,37026,35176,43580,39827,0.8351,0.9530,0.8710,37957,1870,5623,0,0,N/A,N/A,N/A,0,0,0,344549,301431,0.7063,0.8871,0.7760,267386,34045,77163,Road,Developed,89021,Building,Developed,73919,Developed,Building,28236
bielefeld_52.tif,val,1000,1000,1000000,744755,255245,0.7448,0.2552,0.3898,0.5867,0.5772,2,Developed,101668,153577,199002,0.5109,0.1917,0,0,N/A,N/A,N/A,0,0,0,289719,276731,0.6206,0.7839,0.7487,216923,59808,72796,253081,240589,0.4725,0.6584,0.6259,158414,82175,94667,84281,68605,0.5015,0.7443,0.6059,51062,17543,33219,66742,74521,0.3646,0.5065,0.5655,37742,36779,29000,191,0,0.0000,N/A,0.0000,0,0,191,0,295,0.0000,0.0000,N/A,0,295,0,305986,339259,0.7696,0.8271,0.9171,280614,58645,25372,Developed,Building,46640,Rangeland,Tree,32222,Rangeland,Developed,28743
paris_29.tif,val,650,650,422500,197892,224608,0.4684,0.5316,0.2060,0.3567,0.4774,4,Tree,37473,187135,57586,0.6507,0.5128,0,6,0.0000,0.0000,N/A,0,6,0,81743,72700,0.2479,0.4220,0.3753,30678,42022,51065,92553,139198,0.2282,0.3093,0.4652,43052,96146,49501,56632,65716,0.4566,0.5836,0.6772,38352,27364,18280,89394,24506,0.2263,0.8577,0.2351,21020,3486,68374,0,23933,0.0000,0.0000,N/A,0,23933,0,0,1324,0.0000,0.0000,N/A,0,1324,0,102178,95117,0.4890,0.6812,0.6341,64790,30327,37388,Tree,Rangeland,32760,Building,Developed,32363,Rangeland,Developed,28957
dortmund_15.tif,val,1000,1000,1000000,832162,167838,0.8322,0.1678,0.5398,0.7461,0.6522,1,Rangeland,56525,111313,103643,0.5454,0.1242,0,0,N/A,N/A,N/A,0,0,0,153004,121130,0.4078,0.6556,0.5190,79414,41716,73590,63767,73645,0.3167,0.4487,0.5183,33048,40597,30719,49554,56587,0.5882,0.6946,0.7932,39308,17279,10246,402425,429828,0.8568,0.8935,0.9543,384045,45783,18380,324,0,0.0000,N/A,0.0000,0,0,324,242635,221188,0.8924,0.9888,0.9014,218720,2468,23915,88291,97622,0.7169,0.7952,0.8792,77627,19995,10664,Rangeland,Tree,36584,Rangeland,Developed,22694,Agriculture,Rangeland,21296
maputo_13.tif,val,1024,1024,1048574,769454,279120,0.7338,0.2662,0.4140,0.5796,0.5653,2,Developed,94744,184376,196176,0.4830,0.2163,0,0,N/A,N/A,N/A,0,0,0,62890,18948,0.2144,0.7625,0.2297,14448,4500,48442,441284,346193,0.5217,0.7798,0.6118,269978,76215,171306,69966,90171,0.5565,0.6349,0.8183,57253,32918,12713,52509,77031,0.4917,0.5543,0.8132,42701,34330,9808,2711,129,0.0000,0.0000,0.0000,0,129,2711,0,0,N/A,N/A,N/A,0,0,0,419214,516102,0.6998,0.7461,0.9186,385074,131028,34140,Developed,Building,125740,Rangeland,Developed,28774,Developed,Road,28173
shanghai_5.tif,val,650,650,422500,184247,238253,0.4361,0.5639,0.1313,0.2731,0.5598,7,Building,109,238144,203,0.5369,0.5639,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,658,4812,0.0896,0.0935,0.6839,450,4362,208,0,4659,0.0000,0.0000,N/A,0,4659,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,0,229024,0.0000,0.0000,N/A,0,229024,0,421842,184005,0.4355,0.9989,0.4357,183797,208,238045,Building,Agriculture,229024,Building,Road,4659,Building,Developed,4362
paris_43.tif,val,650,650,422500,228746,193754,0.5414,0.4586,0.3378,0.5831,0.5095,1,Rangeland,35946,157808,59846,0.6006,0.4351,0,0,N/A,N/A,N/A,0,0,0,143796,72250,0.2991,0.6884,0.3459,49740,22510,94056,100219,93595,0.2690,0.4390,0.4100,41088,52507,59131,26636,25812,0.5513,0.7221,0.6998,18640,7172,7996,83209,89803,0.4584,0.6055,0.6535,54379,35424,28830,176,0,0.0000,N/A,0.0000,0,0,176,0,0,N/A,N/A,N/A,0,0,0,68464,141040,0.4488,0.4601,0.9479,64899,76141,3565,Developed,Building,43496,Rangeland,Tree,34077,Rangeland,Developed,31574
aachen_29.tif,val,1000,1000,999825,737676,262149,0.7378,0.2622,0.4380,0.6010,0.7048,1,Rangeland,31877,230272,60191,0.5296,0.2451,0,0,N/A,N/A,N/A,0,0,0,261969,66810,0.1674,0.7058,0.1800,47156,19654,214813,75508,52684,0.6632,0.9702,0.6770,51116,1568,24392,0,9562,0.0000,0.0000,N/A,0,9562,0,537660,745183,0.7046,0.7116,0.9863,530268,214915,7392,0,0,N/A,N/A,N/A,0,0,0,120737,114844,0.8175,0.9227,0.8776,105963,8881,14774,3951,10742,0.2754,0.2954,0.8031,3173,7569,778,Rangeland,Tree,204941,Agriculture,Rangeland,9539,Developed,Road,7908
zanzibar_36.tif,val,1024,1024,1048576,575912,472664,0.5492,0.4508,0.1941,0.3015,0.4789,6,Agriculture,61467,411197,101944,0.6029,0.4344,0,0,N/A,N/A,N/A,0,0,0,271629,435282,0.2694,0.3446,0.5523,150017,285265,121612,0,12754,0.0000,0.0000,N/A,0,12754,0,819,1233,0.0118,0.0195,0.0293,24,1209,795,377850,447483,0.5687,0.6686,0.7918,299194,148289,78656,0,265,0.0000,0.0000,N/A,0,265,0,397214,148284,0.3001,0.8492,0.3170,125928,22356,271286,1064,3275,0.2086,0.2287,0.7039,749,2526,315,Agriculture,Rangeland,212951,Rangeland,Tree,98691,Tree,Rangeland,71920
niamey_11.tif,val,1024,1024,1045121,794134,250987,0.7598,0.2402,0.3864,0.5101,0.5628,2,Developed,88574,162413,186300,0.4754,0.1891,0,0,N/A,N/A,N/A,0,0,0,56068,27397,0.2428,0.5952,0.2908,16307,11090,39761,471287,480800,0.6183,0.7566,0.7718,363761,117039,107526,89850,83281,0.4400,0.6352,0.5888,52900,30381,36950,138089,160861,0.7098,0.7715,0.8987,124105,36756,13984,3136,352,0.0000,0.0000,0.0000,0,352,3136,0,539,0.0000,0.0000,N/A,0,539,0,286691,291891,0.6941,0.8122,0.8269,237061,54830,49630,Developed,Building,50529,Building,Developed,47432,Road,Developed,34477
shanghai_19.tif,val,650,650,420775,299133,121642,0.7109,0.2891,0.4843,0.6040,0.6996,2,Developed,17518,104124,29337,0.5971,0.2660,0,0,N/A,N/A,N/A,0,0,0,67390,119438,0.4142,0.4581,0.8120,54720,64718,12670,159414,132687,0.5533,0.7841,0.6527,104045,28642,55369,16083,26264,0.5217,0.5528,0.9027,14518,11746,1565,31131,2935,0.0154,0.1758,0.0166,516,2419,30615,15836,12546,0.6532,0.8938,0.7081,11214,1332,4622,5452,12418,0.4000,0.4112,0.9365,5106,7312,346,125469,114487,0.8325,0.9522,0.8689,109014,5473,16455,Developed,Rangeland,37589,Tree,Rangeland,22180,Building,Developed,13751
monrovia_8.tif,val,1024,1024,1048576,754223,294353,0.7193,0.2807,0.3232,0.4162,0.7295,1,Rangeland,64842,229511,118299,0.5481,0.2467,0,270,0.0000,0.0000,N/A,0,270,0,390233,244358,0.4832,0.8461,0.5298,206743,37615,183490,61487,137322,0.3369,0.3649,0.8149,50104,87218,11383,0,4689,0.0000,0.0000,N/A,0,4689,0,407609,435432,0.7501,0.8298,0.8864,361321,74111,46288,70864,129777,0.3072,0.3634,0.6655,47157,82620,23707,0,671,0.0000,0.0000,N/A,0,671,0,118383,96057,0.7081,0.9255,0.7509,88898,7159,29485,Rangeland,Water,63602,Rangeland,Tree,62248,Rangeland,Developed,50320
dortmund_25.tif,val,1000,1000,1000000,777024,222976,0.7770,0.2230,0.4721,0.5852,0.6075,1,Rangeland,49956,173020,91265,0.5474,0.1904,0,0,N/A,N/A,N/A,0,0,0,236430,239792,0.4468,0.6133,0.6220,147061,92731,89369,53948,53931,0.2829,0.4411,0.4409,23787,30144,30161,23964,34397,0.4395,0.5180,0.7436,17819,16578,6145,248260,198682,0.5842,0.8296,0.6639,164819,33863,83441,480,488,0.0000,0.0000,0.0000,0,488,480,392599,428051,0.8986,0.9074,0.9893,388403,39648,4196,44319,44659,0.6525,0.7867,0.7928,35135,9524,9184,Tree,Rangeland,74270,Rangeland,Agriculture,34704,Rangeland,Tree,31146
piura_41.tif,val,1024,1024,1042026,924777,117249,0.8875,0.1125,0.4159,0.5374,0.6981,3,Road,33036,84213,76039,0.4345,0.0872,0,0,N/A,N/A,N/A,0,0,0,0,184,0.0000,0.0000,N/A,0,184,0,754818,801489,0.8613,0.8985,0.9541,720150,81339,34668,62054,5039,0.0447,0.5694,0.0462,2869,2170,59185,112654,125565,0.7649,0.8222,0.9164,103241,22324,9413,0,4279,0.0000,0.0000,N/A,0,4279,0,0,0,N/A,N/A,N/A,0,0,0,112500,105470,0.8247,0.9341,0.8757,98517,6953,13983,Road,Developed,58549,Developed,Tree,21647,Building,Developed,13698
malopolskie_14.tif,val,1024,1024,1048576,747345,301231,0.7127,0.2873,0.1598,0.4215,0.3266,6,Agriculture,3074,298157,4426,0.6945,0.2855,0,0,N/A,N/A,N/A,0,0,0,8250,288199,0.0145,0.0147,0.5152,4250,283949,4000,0,2767,0.0000,0.0000,N/A,0,2767,0,0,1446,0.0000,0.0000,N/A,0,1446,0,2279,182,0.0799,1.0000,0.0799,182,0,2097,12212,4069,0.3125,0.9526,0.3174,3876,193,8336,1025775,751723,0.7117,0.9831,0.7205,739037,12686,286738,60,190,0.0000,0.0000,0.0000,0,190,60,Agriculture,Rangeland,282525,Water,Agriculture,7952,Rangeland,Agriculture,3807
slaskie_31.tif,val,1024,1024,1048422,830329,218093,0.7920,0.2080,0.4607,0.6945,0.6662,4,Tree,45335,172758,86816,0.5222,0.1797,0,0,N/A,N/A,N/A,0,0,0,489990,620680,0.7061,0.7406,0.9381,459678,161002,30312,60326,8852,0.1206,0.8408,0.1234,7443,1409,52883,18648,34234,0.4511,0.4802,0.8816,16440,17794,2208,400920,318663,0.7249,0.9490,0.7543,302399,16264,98521,76388,44020,0.5511,0.9718,0.5600,42779,1241,33609,0,20164,0.0000,0.0000,N/A,0,20164,0,2150,1809,0.6712,0.8789,0.7395,1590,219,560,Tree,Rangeland,96358,Developed,Rangeland,40219,Water,Rangeland,23917
